2022-05-21 23:19:56,淼淼,磕cp磕得很开心，是一部剧情和颜值都在线的剧，武侠江湖部分偏弱，部分演员的演技也有待精进，但算近几年拍得比较好的一部剧了，片中花式文艺表白撩人手段很值得学习，综合来说，瑕不掩瑜，值得一看，磕学家尤为推荐！！！,allstar50,力荐
2022-05-21 18:23:41,看，晚霞很美哦,唯一一部看完的耽美剧,allstar40,推荐
2022-05-21 14:49:39,小刀大神,前面很好，越往后越拉，鬼谷谷主作为温客行第二身份，看着牛逼哄哄，实际属下都特么叛变，一个比一个弱，成了光杆司令，十大恶鬼简直弱不禁风。长生不老的剑仙连地板都砍不坏。张成岭全程鸡肋演技尴尬。后期文戏拖拖拉拉，对以前的真相根本没兴趣。我一个直男就奔着周也看完的。虽然我看曹蔚宁不顺眼，但虐阿湘纯粹是编剧脑子被屁股夹了。放在现下的国产剧里值得四星，但属实虎头蛇尾。,allstar30,还行
2022-05-21 09:00:07,凝光最泽,他翻车了。可别卷土重来～剧本真的很重要，小细节都能看半天，以后还有吗～这样的剧～,allstar40,推荐
2022-05-21 00:56:47,铭倾丶挽,目前耽改天花板，龚俊的小眼神，很有灵性,allstar30,还行
2022-05-21 00:02:05,潋 | Béatrice,剧本也太拉胯了，强行设定强行埋梗强行反转，大部分人物的塑造都极其平面，两个主角以外全员工具人。大部分情绪和情感毫无铺垫，不交代完整的人物内心和行为动机，按着观众的头喂设定。周也演戏五官乱飞表演模式化、周子舒前后期转变那么大的人物张哲瀚演得毫无层次感和深度，龚俊倒是有点疯批美人的意思收放得还可以（但相比于收得紧，放还是放得不够开）。全剧下来没有一个人物让我有记忆点、没有一个事件单线编得好。听说是原作者早期的作品，那么编剧就有义务完善，结果就是一个于表于里于技术于内容都很敷衍的缝合怪式的潦草作品。,allstar20,较差
2022-05-20 12:51:27,Dr_堂吉诃德,好腐哈哈哈,allstar40,推荐
2022-05-20 02:23:29,不甜我打你,殉了，之前看了一半吧,allstar30,还行
2022-05-19 20:54:26,盧一一,看了两回吧反正没看完,allstar30,还行
2022-05-19 18:54:08,又红又专丶,无话可说,allstar30,还行
2022-05-19 13:10:24,Maxxic,前半段不错，后面严重拉胯，看完的感觉仿佛是吃了翔一样难受,allstar30,还行
2022-05-19 01:48:50,落月屋梁,前面感觉还可以，后来剧情简直发疯了，人物更奇怪了，这个点我比较在意。如果说它是武侠剧，那，也没支棱起来。,allstar20,较差
2022-05-19 01:37:37,多喝水不喝茶🌱,一生最难忘的剧，没有之一。待到晴空月明日，应是人间相逢时。,allstar50,力荐
2022-05-19 01:02:29,深冬浅雪,家人们，我真香了。,allstar40,推荐
2022-05-18 23:13:06,一点颜色,"看了一半，服化道是怎么回事？桃红绿柳的衣服真辣眼睛，喜丧鬼的扮相太丑了，那么高的白发，化妆师是跟演员有仇吗？急色鬼也不好看。无常鬼倒是很不错。

真的以为赵敬是懦弱无能的草包，我错了😢

",allstar30,还行
2022-05-18 22:50:22,拉面仔,还行，算是认认真真讲故事的剧,allstar40,推荐
2022-05-18 21:40:21,WhoAMI,貌似不错，看了几集很上头,allstar50,力荐
2022-05-18 20:24:27,eating,啊啊啊啊啊啊啊加更啊啊啊啊,allstar50,力荐
2022-05-18 19:22:24,想穿漂亮小裙子,谁知道后来变成这样了😧,allstar30,还行
2022-05-18 17:11:21,拿乔,5555555一家五口都是的温暖和光,allstar50,力荐
2022-05-18 16:37:47,有没有一点点,"改分，剧本写得一塌糊涂，剪辑剪的也零碎。sos

cp感情线太好磕了！播出的剧中疯批骚攻太罕见了。后期拉胯，顾湘等角色的演员演技也很烂，看的很尬，配音也让我很失望。不过胜在莫名其妙磕死，又能看下去不劝退。",allstar20,较差
2022-05-18 14:08:55,「候鸟」,除了两个男主其它都可以，看吐了,allstar10,很差
2022-05-18 02:21:44,Larry,"呜呜呜，自从有了温客行，谦谦公子，温润如玉就有了模样！
上山太晚了，暑假才开始看，万幸那时候没有下架，先找资源看了一遍，后来想看弹幕，于是开会员又看了一遍（真是幸运），演唱会也是……
就是这部剧让我彻底爱上了温客行，像是被下蛊了一般，真是相见恨晚幸未晚！",allstar50,力荐
2022-05-18 00:31:11,吃货蹦迪ing,真是(✪▽✪)惊喜,allstar50,力荐
2022-05-17 23:37:55,泡椒,哈哈 怎么会忘记你 五月cp 禁言我的微博 恩将仇报？,allstar50,力荐
2022-05-17 23:11:42,原来可以真,剧情和演技不入我眼,allstar30,还行
2022-05-17 22:53:45,Sculplome,塑料质感。周也还可，俩男主演技中偏下，龚俊过怯，长相也是硬伤。这么油腻的台词和剧本，竟然能让腐女们颅内高潮?,allstar20,较差
2022-05-17 22:09:42,、过期少女,看完后追加一星！！我喜欢这又疯又怜的老温、喜欢一直站在老温身边给了他光的阿絮、喜欢可爱率真的顾湘、喜欢深情执着的曹蔚宁…人在江湖，身不由己，人生得一知己，三生有幸！,allstar50,力荐
2022-05-17 13:29:27,薛定谔的盒子,看完了，不烂，但也没有吹的那么好，后期人设略微崩坏,allstar30,还行
2022-05-17 12:17:22,QQ空间,两位主演戏外一个比一个差劲 但CP感真的是玄学 两位主演的粉丝剑拔弩张 但不得不面对这部剧将是他们哥哥事业上的最高成绩（还是共同的）虽然一个五官乱飞哭不出来 一个双目失焦令人出戏,allstar40,推荐
